,GenBank ID,Accession,Description,Collection Date,Geographic Location,Sequence Length,Host,Intervals Total Length,Intervals Mean Length
20,MT984592.1,MT984592.1,"Avian coronavirus strain D1656/2/2011/BY, complete genome",2011,['Belarus'],27666,Gallus gallus,188.0,9.894736842105264
21,MT984591.1,MT984591.1,"Avian coronavirus strain D1654/1/4/2011/RO, complete genome",2011,['Romania'],27604,Gallus gallus,226.0,10.272727272727273
22,MT984590.1,MT984590.1,"Avian coronavirus strain D1623/1/1/2011/HU, complete genome",2011,['Hungary'],27581,Gallus gallus,156.0,10.4
23,MT984589.1,MT984589.1,"Avian coronavirus strain D1617/3/2011/UA, complete genome",2011,['Ukraine'],27845,Gallus gallus,270.0,9.642857142857142
24,MT984588.1,MT984588.1,"Avian coronavirus strain D1561/8/2011/HU, complete genome",2011,['Hungary'],27631,Gallus gallus,216.0,9.818181818181818
25,MT984587.1,MT984587.1,"Avian coronavirus strain D1530/4/1/2010/RO, complete genome",2010,['Romania'],27598,Gallus gallus,350.0,10.606060606060606
26,MT984586.1,MT984586.1,"Avian coronavirus strain D1530/2/3/2010/RO, complete genome",2010,['Romania'],27409,Gallus gallus,352.0,10.352941176470589
27,MT984585.1,MT984585.1,"Avian coronavirus strain D1478/2/2/2010/GR, complete genome",2010,['Greece'],27547,Gallus gallus,192.0,10.105263157894736
28,MT984584.1,MT984584.1,"Avian coronavirus strain 211776/Imrehegy/2011/HU, complete genome",2011,['Hungary'],27638,Gallus gallus,326.0,10.1875
29,MT984583.1,MT984583.1,"Avian coronavirus strain 11518/Kiskunmajsa/2010/HU, complete genome",2010,['Hungary'],27595,Gallus gallus,146.0,10.428571428571429
30,MZ325300.1,MZ325300.1,"Avian coronavirus strain D2334/12/2/13/CI, complete genome",2013,"[""Cote d'Ivoire""]",27646,Gallus gallus,96.0,9.6
31,MZ325299.1,MZ325299.1,"Avian coronavirus strain D2334/11/2/13/CI, complete genome",2013,"[""Cote d'Ivoire""]",27639,Gallus gallus,238.0,10.347826086956522
32,MZ325298.1,MZ325298.1,"Avian coronavirus strain D2328/15/3/13/GH, complete genome",2013,['Ghana'],27616,Gallus gallus,110.0,11.0
33,MZ325297.1,MZ325297.1,"Avian coronavirus strain D2326/4/13/CM, complete genome",2013,['Cameroon'],27671,Gallus gallus,140.0,10.0
34,MZ325296.1,MZ325296.1,"Avian coronavirus strain D2326/3/13/CM, complete genome",2013,['Cameroon'],27641,Gallus gallus,122.0,10.166666666666666
35,MN757859.1,MN757859.1,"Avian coronavirus isolate CK/CR/1160/16, complete genome",05-Sep-2016,['Costa Rica'],27696,Gallus gallus (broiler),132.0,10.153846153846153
36,MW351629.1,MW351629.1,"Avian coronavirus isolate IBV-rSD-H223A/H238A/K278A/Y334A, complete genome",2019,['China'],27692,chicken,226.0,9.826086956521738
37,MW351626.1,MW351626.1,"Avian coronavirus isolate IBV-rSD-K278A, complete genome",2019,['China'],27692,chicken,226.0,9.826086956521738
38,MW351625.1,MW351625.1,"Avian coronavirus isolate IBV-rSD-H238A, complete genome",2019,['China'],27692,chicken,226.0,9.826086956521738
39,MW351628.1,MW351628.1,"Avian coronavirus isolate IBV-rSD-Y334A, complete genome",2019,['China'],27692,chicken,226.0,9.826086956521738
40,MW351624.1,MW351624.1,"Avian coronavirus isolate IBV-rSD-H223A, complete genome",2019,['China'],27692,chicken,226.0,9.826086956521738
41,MW351623.1,MW351623.1,"Avian coronavirus isolate IBV-rSD, complete genome",2019,['China'],27692,chicken,226.0,9.826086956521738
42,MN262644.1,MN262644.1,"Avian coronavirus strain CV10, complete genome",2018,['Egypt'],27523,chicken,240.0,10.0
43,MK204411.1,MK204411.1,"Avian coronavirus non-structural polyprotein (ORF1ab), spike protein (S), 3a (3a), 3b (3b), envelope protein (3c), membrane glycoprotein, 5a (5a), 5b (5b), and nucleocapsid (N) genes, complete cds",2017,['Australia: Victoria'],28482,Tadorna tadornoides,188.0,9.4
44,MK204393.1,MK204393.1,"Avian coronavirus non-structural polyprotein (ORF1ab) and spike protein (S) genes, complete cds",2017,['Australia: Victoria'],29105,Anas gracilis,366.0,9.631578947368421
45,KY933090.1,KY933090.1,"Avian coronavirus strain L1148, complete genome",02-OCT-2017,,27573,,256.0,9.846153846153847
46,KY933089.1,KY933089.1,"Avian coronavirus strain 1148-A, complete genome",02-OCT-2017,['United Kingdom'],27573,chicken,250.0,10.0
47,MW024789.1,MW024789.1,"Avian coronavirus IA1162/2020, complete genome",06-Jan-2020,['USA'],27486,Gallus gallus; layer type,180.0,10.0
48,MW222189.1,MW222189.1,"Infectious bronchitis virus isolate GX-NN160421, complete genome",11-Dec-2016,['China'],27751,chicken,242.0,10.521739130434783
49,MN711790.1,MN711790.1,"Infectious bronchitis virus isolate GA/1472/2004, complete genome",05-Oct-2004,['USA'],27655,broiler,228.0,10.857142857142858
50,MN566147.1,MN566147.1,"Infectious bronchitis virus isolate GA/1359/1994, complete genome",1994,['USA'],27631,broiler,206.0,10.842105263157896
51,MN599049.1,MN599049.1,"Infectious bronchitis virus isolate GA/1476/2015, complete genome",31-Jul-2015,['USA'],27666,broiler,170.0,10.625
52,MN548285.2,MN548285.2,"Infectious bronchitis virus strain CR88, complete genome",Jan-2011,['United Kingdom'],27736,Gallus gallus,240.0,10.0
53,MN548289.1,MN548289.1,"Infectious bronchitis virus strain QX, complete genome",Jan-2011,['United Kingdom'],27660,Gallus gallus,250.0,10.0
54,MN548288.1,MN548288.1,"Infectious bronchitis virus strain Italy02, complete genome",Jan-2011,['United Kingdom'],27693,Gallus gallus,184.0,9.68421052631579
55,MN548287.1,MN548287.1,"Infectious bronchitis virus strain H120, complete genome",Jan-2011,['United Kingdom'],27639,Gallus gallus,216.0,9.818181818181818
56,MN548286.1,MN548286.1,"Infectious bronchitis virus strain D1466, complete genome",Jan-2011,['United Kingdom'],27600,Gallus gallus,168.0,9.333333333333334
57,NC_001451.1,NC_001451.1,"Avian infectious bronchitis virus, complete genome",13-AUG-2018,,27608,,92.0,9.2
58,KX266757.1,KX266757.1,"Infectious bronchitis virus isolate 3575/08, complete genome",2008,['Taiwan'],27231,Gallus gallus,222.0,9.652173913043478
59,HQ850618.1,HQ850618.1,"Infectious bronchitis virus isolate GX-YL9, complete genome",25-Aug-2007,['China'],27597,Gallus gallus,212.0,10.6
60,HQ848267.1,HQ848267.1,"Infectious bronchitis virus isolate GX-YL5, complete genome",15-Aug-2005,['China'],27720,Gallus gallus,212.0,10.6
61,GQ504721.2,GQ504721.2,"Infectious bronchitis virus strain Arkansas Vaccine, complete genome",1981,['USA'],27620,chicken,206.0,10.842105263157896
62,GQ504725.1,GQ504725.1,"Infectious bronchitis virus strain Mass41 Vaccine, complete genome",1941,['USA'],27451,chicken,260.0,10.4
63,GQ504724.1,GQ504724.1,"Infectious bronchitis virus strain Massachusetts, complete genome",1941,['USA'],27475,chicken,180.0,10.0
64,GQ504723.1,GQ504723.1,"Infectious bronchitis virus strain Georgia 1998 Vaccine, complete genome",1998,['USA'],27620,chicken,294.0,10.5
65,GQ504722.1,GQ504722.1,"Infectious bronchitis virus strain Georgia 1998 pass8, complete genome",1998,['USA'],27648,chicken,292.0,10.814814814814815
66,GQ504720.1,GQ504720.1,"Infectious bronchitis virus strain Arkansas DPI, complete genome",1981,['USA'],27652,chicken,236.0,10.727272727272727
67,FJ904723.1,FJ904723.1,"Infectious bronchitis virus strain Mass41 1985, complete genome",1985,['USA'],27474,chicken,180.0,10.0
68,FJ904722.1,FJ904722.1,"Infectious bronchitis virus strain Mass41 1979, complete genome",1979,['USA'],27614,chicken,92.0,9.2
69,FJ904721.1,FJ904721.1,"Infectious bronchitis virus strain Mass41 1972, complete genome",1972,['USA'],27474,chicken,162.0,10.125
70,FJ904720.1,FJ904720.1,"Infectious bronchitis virus strain Mass41 1965, complete genome",1965,['USA'],27474,chicken,180.0,10.0
71,FJ904719.1,FJ904719.1,"Infectious bronchitis virus strain Conn46 1991, complete genome",1991,['USA'],27632,chicken,252.0,10.5
72,FJ904718.1,FJ904718.1,"Infectious bronchitis virus strain Conn46 1983, complete genome",1983,['USA'],27632,chicken,228.0,10.363636363636363
73,FJ904717.1,FJ904717.1,"Infectious bronchitis virus strain Conn46 1972, complete genome",1972,['USA'],27632,chicken,228.0,10.363636363636363
74,FJ904716.1,FJ904716.1,"Infectious bronchitis virus strain Conn46 1996, complete genome",1966,['USA'],27629,chicken,228.0,10.363636363636363
75,FJ904715.1,FJ904715.1,"Infectious bronchitis virus strain Cal557 2003, complete genome",2003,['USA'],27615,chicken,160.0,10.0
76,FJ904714.1,FJ904714.1,"Infectious bronchitis virus strain Cal 1995, complete genome",1995,['USA'],27664,chicken,288.0,10.666666666666666
77,FJ904713.1,FJ904713.1,"Infectious bronchitis virus strain Mass41 2006, complete genome",2006,['USA'],27660,chicken,168.0,9.882352941176471
78,M95169.1,M95169.1,"Avian infectious bronchitis virus pol protein, spike protein, small virion-associated protein, membrane protein, and nucleocapsid protein genes, complete cds",11-FEB-2002,,27608,,92.0,9.2
79,DQ001339.1,DQ001339.1,"Avian infectious bronchitis virus isolate IBV-p65, complete genome",17-OCT-2005,,27611,,92.0,9.2
80,DQ001338.1,DQ001338.1,"Avian infectious bronchitis virus isolate IBV-EP3, complete genome",17-OCT-2005,,27613,,92.0,9.2
81,AJ311317.1,AJ311317.1,Avian infectious bronchitis virus (strain Beaudette CK) complete genomic RNA,15-APR-2005,,27635,,92.0,9.2
82,OM912708.1,OM912708.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2961/21, complete genome",15-Dec-2021,['Mexico: Central'],27577,Gallus gallus domesticus (broiler); SEPRL-ID:2961,224.0,10.181818181818182
83,OM912707.1,OM912707.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2960/21, complete genome",14-Dec-2021,['Mexico: Central'],27526,Gallus gallus domesticus (layer); SEPRL-ID:2960,282.0,10.444444444444445
84,OM912706.1,OM912706.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2956/21, complete genome",14-Dec-2021,['Mexico: South'],27697,Gallus gallus domesticus (broiler); SEPRL-ID:2956,244.0,10.608695652173912
85,OM912705.1,OM912705.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2944/21, complete genome",07-Dec-2021,['Mexico: North'],27585,Gallus gallus domesticus (broiler); SEPRL-ID:2944,298.0,10.275862068965518
86,OM912704.1,OM912704.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2930/21, complete genome",23-Nov-2021,['Mexico: Central'],27749,Gallus gallus domesticus (broiler); SEPRL-ID:2930,218.0,10.380952380952381
87,OM912703.1,OM912703.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2860/21, complete genome",12-Oct-2021,['Mexico: South'],27622,Gallus gallus domesticus (broiler); SEPRL-ID:2860,248.0,10.333333333333334
88,OM912702.1,OM912702.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2833/21, complete genome",27-Sep-2021,['Mexico: North'],27694,Gallus gallus domesticus (broiler); SEPRL-ID:2833,278.0,10.296296296296296
89,OM912701.1,OM912701.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2826/21, complete genome",13-Sep-2021,['Mexico: South'],27567,Gallus gallus domesticus (broiler); SEPRL-ID:2826,374.0,10.38888888888889
90,OM912700.1,OM912700.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2819/21, complete genome",10-Sep-2021,['Mexico: North'],27638,Gallus gallus domesticus (broiler); SEPRL-ID:2819,330.0,10.3125
91,OM912699.1,OM912699.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2818/21, complete genome",10-Sep-2021,['Mexico: North'],27617,Gallus gallus domesticus (broiler); SEPRL-ID:2818,330.0,10.3125
92,OM912698.1,OM912698.1,"Infectious bronchitis virus isolate IBV/ck/MEX/1616/19, complete genome",23-Apr-2019,['Mexico'],27481,SEPRL-ID:1616,118.0,9.833333333333334
93,OM912697.1,OM912697.1,"Infectious bronchitis virus isolate IBV/ck/MEX/1619/19, complete genome",23-Apr-2019,['Mexico'],27661,SEPRL-ID:1619,240.0,10.0
94,OM912696.1,OM912696.1,"Infectious bronchitis virus isolate IBV/ck/MEX/1623/19, complete genome",23-Apr-2019,['Mexico'],27486,SEPRL-ID:1623,118.0,9.833333333333334
95,OM912695.1,OM912695.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2523/21, complete genome",28-Jan-2021,['Mexico: Central'],27449,Gallus gallus domesticus (broiler); SEPRL-ID:2523,262.0,10.48
96,OM912694.1,OM912694.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2562/21, complete genome",25-Feb-2021,['Mexico: Central'],27686,Gallus gallus domesticus (broiler); SEPRL-ID:2562,314.0,10.466666666666667
97,OM912693.1,OM912693.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2563/21, complete genome",25-Feb-2021,['Mexico: Central'],27823,Gallus gallus domesticus (broiler); SEPRL-ID:2563,248.0,10.333333333333334
98,OM912692.1,OM912692.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2592/21, complete genome",01-Apr-2021,['Mexico: South'],27711,Gallus gallus domesticus (broiler); SEPRL-ID:2592,370.0,10.277777777777779
99,OM912691.1,OM912691.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2721/21, complete genome",06-Jun-2021,['Mexico: North'],27280,Gallus gallus domesticus (broiler); SEPRL-ID:2721,330.0,10.3125
100,OM912690.1,OM912690.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2723/21, complete genome",06-Jun-2021,['Mexico: North'],27694,Gallus gallus domesticus (broiler); SEPRL-ID:2723,330.0,10.3125
101,OM912689.1,OM912689.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2725/21, complete genome",06-Jun-2021,['Mexico: North'],27599,Gallus gallus domesticus (broiler); SEPRL-ID:2725,290.0,10.357142857142858
102,OM912688.1,OM912688.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2742/21, complete genome",11-Jul-2021,['Mexico: South'],27625,Gallus gallus domesticus (broiler); SEPRL-ID:2742,198.0,10.421052631578947
103,OM912687.1,OM912687.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2748/21, complete genome",15-Jul-2021,['Mexico: South'],27619,Gallus gallus domesticus (broiler); SEPRL-ID:2748,276.0,10.222222222222221
104,OM912686.1,OM912686.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2753/21, complete genome",20-Jul-2021,['Mexico: South'],27455,Gallus gallus domesticus (broiler); SEPRL-ID:2753,352.0,10.352941176470589
105,OM912685.1,OM912685.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2598/21, complete genome",01-Apr-2021,['Mexico: North'],27095,Gallus gallus domesticus (broiler); SEPRL-ID:2598,220.0,10.476190476190476
106,OM912684.1,OM912684.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2602/21, complete genome",01-Apr-2021,['Mexico: South'],27623,Gallus gallus domesticus (broiler); SEPRL-ID:2602,276.0,10.222222222222221
107,OM912683.1,OM912683.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2743/21, complete genome",11-Jul-2021,['Mexico: South'],27531,Gallus gallus domesticus (broiler); SEPRL-ID:2743,276.0,10.222222222222221
108,OM912682.1,OM912682.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2354/20, complete genome",25-Nov-2020,['Mexico: South'],27624,Gallus gallus domesticus (broiler); SEPRL-ID:2354,352.0,10.352941176470589
109,OM912681.1,OM912681.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2754/21, complete genome",20-Jul-2021,['Mexico: South'],27418,Gallus gallus domesticus (broiler); SEPRL-ID:2754,276.0,10.222222222222221
110,OM912680.1,OM912680.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2353/20, complete genome",25-Nov-2020,['Mexico: South'],27140,Gallus gallus domesticus (broiler); SEPRL-ID:2353,352.0,10.352941176470589
111,OM912679.1,OM912679.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2752/21, complete genome",20-Jul-2021,['Mexico: South'],27022,Gallus gallus domesticus (broiler); SEPRL-ID:2752,364.0,10.4
112,OM912678.1,OM912678.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2359/20, complete genome",25-Nov-2020,['Mexico: South'],27634,Gallus gallus domesticus (broiler); SEPRL-ID:2359,244.0,10.608695652173912
113,OM912677.1,OM912677.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2360/20, complete genome",25-Nov-2020,['Mexico: South'],27167,Gallus gallus domesticus (broiler); SEPRL-ID:2360,242.0,10.521739130434783
114,OM912676.1,OM912676.1,"Infectious bronchitis virus isolate IBV/ck/MEX/2731/21, complete genome",23-Jun-2021,['Mexico: Central'],27189,Gallus gallus domesticus (broiler); SEPRL-ID:2731,300.0,10.344827586206897
115,ON950740.1,ON950740.1,"Infectious bronchitis virus isolate IBV/Ck/Can/2558004, complete genome",2017,['Canada'],27710,Gallus gallus,298.0,10.275862068965518
116,ON951677.1,ON951677.1,"Infectious bronchitis virus strain CK/CH/SX/MJ17, complete genome",18-Nov-2021,['China'],27684,chicken,352.0,10.057142857142857
117,ON951676.1,ON951676.1,"Infectious bronchitis virus strain CK/CH/SX/MJ9, complete genome",18-Nov-2021,['China'],27728,chicken,136.0,9.714285714285714
118,ON951675.1,ON951675.1,"Infectious bronchitis virus strain CK/CH/SX/MJ5, complete genome",18-Nov-2021,['China'],27654,chicken,314.0,10.466666666666667
119,ON951674.1,ON951674.1,"Infectious bronchitis virus strain CK/CH/SX/MJ4, complete genome",18-Nov-2021,['China'],27626,chicken,214.0,10.19047619047619
120,OK507216.1,OK507216.1,"Infectious bronchitis virus isolate CK/CH/MY/2020, complete genome",2020,['China'],27614,Gallus gallus,276.0,9.857142857142858
121,MZ456995.1,MZ456995.1,"Infectious bronchitis virus isolate ck/CH/HB/20, complete genome",12-May-2020,['China'],27672,chicken,232.0,10.08695652173913
122,OM525806.1,OM525806.1,"Infectious bronchitis virus isolate D722/SK/06, complete genome",2006,['Slovakia'],27111,Broiler chicken,254.0,10.583333333333334
123,OM525805.1,OM525805.1,"Infectious bronchitis virus isolate D683/HU/06, complete genome",2006,['Hungary'],27107,Broiler chicken,198.0,10.421052631578947
124,OM525804.1,OM525804.1,"Infectious bronchitis virus isolate D591/2/GR/05, complete genome",2005,['Greece'],27089,Broiler chicken,208.0,9.904761904761905
125,OM525803.1,OM525803.1,"Infectious bronchitis virus isolate D535/4/FR/05, complete genome",2005,['France'],27114,Layer chicken,268.0,9.925925925925926
126,OM525802.1,OM525802.1,"Infectious bronchitis virus isolate D532/9/CH/05, complete genome",2005,['China'],27181,Broiler chicken,306.0,10.551724137931034
127,OM525801.1,OM525801.1,"Infectious bronchitis virus isolate DMV28/OH/20, complete genome",2020,['USA: Ohio'],27101,Layer chicken,294.0,10.5
128,OM525800.1,OM525800.1,"Infectious bronchitis virus isolate DMV26/OH/20, complete genome",2020,['USA: Ohio'],27101,Layer chicken,294.0,10.5
129,OM525799.1,OM525799.1,"Infectious bronchitis virus isolate DMV25/OH/20, complete genome",2020,['USA: Ohio'],27101,Layer chicken,294.0,10.5
130,OM525798.1,OM525798.1,"Infectious bronchitis virus isolate FLS/AZ/17, complete genome",2017,['USA: Arizona'],27125,Layer chicken,290.0,10.74074074074074
131,OK423447.1,OK423447.1,"Infectious bronchitis virus isolate I050821, complete genome",2021,['China'],27685,Gallus sp.,296.0,10.206896551724139
132,OK423446.1,OK423446.1,"Infectious bronchitis virus isolate gammaCoV/ck/China/I0418/21, complete genome",2021,['China'],27680,Gallus sp.,232.0,10.08695652173913
133,MW732689.1,MW732689.1,"UNVERIFIED: Infectious bronchitis virus strain ck/CH/AH/2020, complete genome",04-Aug-2020,['China'],27694,chicken,244.0,10.166666666666666
134,MW791835.1,MW791835.1,"Infectious bronchitis virus isolate CK/CH/FJ/202005, complete genome",2020,['China'],27781,chicken,236.0,10.26086956521739
135,LC716901.1,LC716901.1,"Infectious bronchitis virus JP/Shimane/98 RNA, complete genome",1998,['Japan: Shimane'],27643,Gallus gallus domesticus,150.0,10.0
136,LC716900.1,LC716900.1,"Infectious bronchitis virus JP/Yamanashi/93 RNA, complete genome",1993,['Japan: Yamanashi'],27605,Gallus gallus domesticus,196.0,10.31578947368421
137,ON350837.1,ON350837.1,"Infectious bronchitis virus strain r-H120-QX(S), complete genome",18-MAY-2022,['China'],27646,Gallus gallus,212.0,9.636363636363637
138,ON350836.1,ON350836.1,"Infectious bronchitis virus strain H120, complete genome",18-MAY-2022,['Netherlands'],27637,Gallus gallus,204.0,9.714285714285714
139,MW815495.1,MW815495.1,"Infectious bronchitis virus isolate CK/CH/NP2011, complete genome",03-Nov-2020,['China'],27513,avian,236.0,10.26086956521739
140,MW815494.1,MW815494.1,"Infectious bronchitis virus isolate CK/CH/TJ1904, complete genome",Apr-2019,['China: Tianjin'],27532,avian,212.0,10.6
141,LC683780.1,LC683780.1,"Infectious bronchitis virus JP/Yamagata/2017 RNA, complete genome",16-FEB-2022,,27667,Gallus gallus domesticus,214.0,10.19047619047619
142,LC683779.1,LC683779.1,"Infectious bronchitis virus JP/Toyama/2000 RNA, complete genome",16-FEB-2022,,27675,Gallus gallus domesticus,196.0,10.31578947368421
143,MK972912.1,MK972912.1,"Infectious bronchitis virus strain Ck/Aus/Q1/99, complete genome",1999,['Australia'],27594,Gallus gallus,212.0,10.095238095238095
144,MK972911.1,MK972911.1,"Infectious bronchitis virus strain Ck/Aus/Q1/13, complete genome",2013,['Australia'],27636,Gallus gallus,220.0,10.476190476190476
145,MK990813.1,MK990813.1,"Infectious bronchitis virus strain Ck/Aus/Q1/73, complete genome",1973,['Australia'],27661,Gallus gallus,202.0,10.1
146,MK990812.1,MK990812.1,"Infectious bronchitis virus strain Ck/Aus/V5/90, complete genome",1990,['Australia'],27596,Gallus gallus,204.0,10.2
147,MK990811.1,MK990811.1,"Infectious bronchitis virus strain Ck/Aus/V1/71, complete genome",1971,['Australia'],27780,Gallus gallus,228.0,10.363636363636363
148,MK990810.1,MK990810.1,"Infectious bronchitis virus strain Ck/Aus/V1/07, complete genome",2007,['Australia'],27653,Gallus gallus,200.0,10.0
149,MK990809.1,MK990809.1,"Infectious bronchitis virus strain Ck/Aus/V1/02, complete genome",2002,['Australia'],27783,Gallus gallus,292.0,10.068965517241379
150,MK990808.1,MK990808.1,"Infectious bronchitis virus strain Ck/Aus/N1/62, complete genome",1962,['Australia'],27669,Gallus gallus,282.0,10.444444444444445
151,MK982928.1,MK982928.1,"Infectious bronchitis virus strain Ck/Aus/Q4/99, complete genome",1999,['Australia'],27901,Gallus gallus,212.0,10.095238095238095
152,MK982927.1,MK982927.1,"Infectious bronchitis virus strain Ck/Aus/Q3/88, complete genome",1988,['Australia'],27145,Gallus gallus,156.0,9.75
153,MK778365.1,MK778365.1,"Infectious bronchitis virus strain Ck/Aus/V18/91, complete genome",1991,['Australia'],26938,Gallus gallus,172.0,9.555555555555555
154,MK778364.1,MK778364.1,"Infectious bronchitis virus strain Ck/Aus/V6/92, complete genome",1992,['Australia'],26974,Gallus gallus,172.0,9.555555555555555
155,NC_048214.1,NC_048214.1,"Duck coronavirus isolate DK/GD/27/2014, complete genome",2014,['China'],27754,duck,130.0,10.0
156,MZ367369.1,MZ367369.1,"Infectious bronchitis virus isolate IBV/chicken/Belgium/4134_001/2019, complete genome",2019,['Belgium'],27601,Gallus gallus,352.0,10.352941176470589
157,MZ367368.1,MZ367368.1,"Infectious bronchitis virus strain IBV/chicken/Belgium/4439_001-PLTB/2020, complete genome",2020,['Belgium'],27643,Gallus gallus,216.0,9.818181818181818
158,MZ367367.1,MZ367367.1,"Infectious bronchitis virus isolate IBV/chicken/Belgium/4439_001_iPTLB/2020, complete genome",2020,['Belgium'],27648,Gallus gallus,216.0,9.818181818181818
159,MZ327724.1,MZ327724.1,"Guinea fowl coronavirus strain gCoV/AvCoV/Guineafowl/France/I172562a2/2017, complete genome",May-2017,['France'],27773,guinea fowl,264.0,9.777777777777779
160,MZ327723.1,MZ327723.1,"Guinea fowl coronavirus strain gCoV/AvCoV/Guineafowl/France/I172562a1/2017, complete genome",May-2017,['France'],27767,guinea fowl,264.0,9.777777777777779
161,LC634083.1,LC634083.1,"Infectious bronchitis virus JP/KH/64 RNA, complete genome",30-JUN-2021,,27672,Gallus gallus domesticus,192.0,9.6
162,MT665806.1,MT665806.1,"Infectious bronchitis virus isolate IBV/Ck/Can/17-038913, complete genome",2017,['Canada'],27474,chicken,256.0,10.666666666666666
163,MW792514.1,MW792514.1,"Infectious bronchitis virus strain I0303/20, complete genome",2020,['China'],27693,Gallus,212.0,10.6
