,GenBank ID,Accession,Description,Collection Date,Geographic Location,Sequence Length,Host,Intervals Total Length,Intervals Mean Length
54,KY417144.1,KY417144.1,"Bat SARS-like coronavirus isolate Rs4084, complete genome",18-Sep-2012,['China'],29770,Rhinolophus sinicus,434.0,10.585365853658537
55,KY417143.1,KY417143.1,"Bat SARS-like coronavirus isolate Rs4081, complete genome",18-Sep-2012,['China'],29741,Rhinolophus sinicus,458.0,10.409090909090908
56,KY417142.1,KY417142.1,"Bat SARS-like coronavirus isolate As6526, complete genome",12-May-2014,['China'],29725,Aselliscus stoliczkanus,466.0,10.590909090909092
57,KJ473816.1,KJ473816.1,"BtRs-BetaCoV/YN2013, complete genome",2013,['China'],29142,Rhinolophus sinicus,436.0,10.634146341463415
58,KJ473815.1,KJ473815.1,"BtRs-BetaCoV/GX2013, complete genome",2013,['China'],29161,Rhinolophus sinicus,338.0,10.5625
59,KJ473814.1,KJ473814.1,"BtRs-BetaCoV/HuB2013, complete genome",2013,['China'],29658,Rhinolophus sinicus,384.0,10.971428571428572
60,KJ473813.1,KJ473813.1,"BtRf-BetaCoV/SX2013, complete genome",2013,['China'],29461,Rhinolophus ferrumequinum,272.0,10.88
61,KJ473812.1,KJ473812.1,"BtRf-BetaCoV/HeB2013, complete genome",2013,['China'],29443,Rhinolophus ferrumequinum,318.0,10.96551724137931
62,KJ473811.1,KJ473811.1,"BtRf-BetaCoV/JL2012, complete genome",2012,['China'],29037,Rhinolophus ferrumequinum,328.0,10.580645161290322
63,JX993988.1,JX993988.1,"Bat coronavirus Cp/Yunnan2011, complete genome",2011,['China'],29452,Chaerephon plicata,490.0,10.208333333333334
64,JX993987.1,JX993987.1,"Bat coronavirus Rp/Shaanxi2011, complete genome",Sep-2011,['China'],29484,Rhinolophus pusillus,428.0,10.7
65,AY348314.1,AY348314.1,"SARS coronavirus Taiwan TC3, complete genome",25-JUL-2016,['Taiwan'],29573,,538.0,10.346153846153847
66,AY338175.1,AY338175.1,"SARS coronavirus Taiwan TC2, complete genome",25-JUL-2016,,29573,,526.0,10.313725490196079
67,AY338174.1,AY338174.1,"SARS coronavirus Taiwan TC1, complete genome",25-JUL-2016,,29573,,538.0,10.346153846153847
68,AY278741.1,AY278741.1,"SARS coronavirus Urbani, complete genome",25-JUL-2016,,29727,,538.0,10.346153846153847
69,DQ022305.2,DQ022305.2,"Bat SARS coronavirus HKU3-1, complete genome",25-OCT-2005,['China'],29728,,348.0,10.545454545454545
70,DQ084200.1,DQ084200.1,"bat SARS coronavirus HKU3-3, complete genome",28-SEP-2005,,29711,,348.0,10.545454545454545
71,DQ084199.1,DQ084199.1,"bat SARS coronavirus HKU3-2, complete genome",28-SEP-2005,,29687,,326.0,10.516129032258064
72,KP886809.1,KP886809.1,"Bat SARS-like coronavirus YNLF_34C, complete genome",23-May-2013,['China'],29723,Rhinolophus Ferrumequinum,410.0,10.25
73,KP886808.1,KP886808.1,"Bat SARS-like coronavirus YNLF_31C, complete genome",23-May-2013,['China'],29723,Rhinolophus Ferrumequinum,422.0,10.292682926829269
74,KF514423.1,KF514423.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c3P20/2009, complete genome",08-Jul-2009,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
75,KF514422.1,KF514422.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1.3P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
76,KF514421.1,KF514421.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1.2P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
77,KF514420.1,KF514420.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5P10/2009, complete genome",19-May-2009,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
78,KF514419.1,KF514419.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1P10/2009, complete genome",19-May-2009,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
79,KF514418.1,KF514418.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c3P1/2009, complete genome",18-Mar-2009,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
80,KF514417.1,KF514417.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5.3P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
81,KF514416.1,KF514416.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5.8P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
82,KF514415.1,KF514415.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1.7P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
83,KF514414.1,KF514414.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5P20/2009, complete genome",08-Jul-2009,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
84,KF514413.1,KF514413.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1.6P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
85,KF514412.1,KF514412.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c13P20/2009, complete genome",08-Jul-2009,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
86,KF514411.1,KF514411.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c13P10/2009, complete genome",19-May-2009,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
87,KF514410.1,KF514410.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c8P20/2009, complete genome",08-Jul-2009,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
88,KF514409.1,KF514409.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c2P20/2009, complete genome",08-Jul-2009,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
89,KF514408.1,KF514408.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c2P1/2009, complete genome",18-Mar-2009,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
90,KF514407.1,KF514407.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5.7P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29689,,520.0,10.4
91,KF514406.1,KF514406.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c13P1/2009, complete genome",18-Mar-2009,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
92,KF514405.1,KF514405.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5.2P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
93,KF514404.1,KF514404.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1.9P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
94,KF514403.1,KF514403.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5.1P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
95,KF514402.1,KF514402.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5.6P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
96,KF514401.1,KF514401.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5.5P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
97,KF514400.1,KF514400.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1.8P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
98,KF514399.1,KF514399.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1.1P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
99,KF514398.1,KF514398.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1.10P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
100,KF514397.1,KF514397.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c2P10/2009, complete genome",19-May-2009,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
101,KF514396.1,KF514396.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c3P10/2009, complete genome",19-May-2009,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
102,KF514395.1,KF514395.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c8P1/2009, complete genome",18-Mar-2009,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
103,KF514394.1,KF514394.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1P20/2009, complete genome",08-Jul-2009,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
104,KF514393.1,KF514393.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5.10P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
105,KF514392.1,KF514392.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1.4P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
106,KF514391.1,KF514391.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5.9P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
107,KF514390.1,KF514390.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5.4P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
108,KF514389.1,KF514389.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c8P10/2009, complete genome",19-May-2009,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
109,KF514388.1,KF514388.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1.5P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,538.0,10.346153846153847
110,JF292922.1,JF292922.1,"SARS coronavirus ExoN1 isolate c5P1, complete genome",18-Mar-2009,"['USA: Nashville, TN']",29647,,538.0,10.346153846153847
111,JF292921.1,JF292921.1,"SARS coronavirus wtic-MB isolate c1P1, complete genome",18-Mar-2009,"['USA: Nashville, TN']",29646,,538.0,10.346153846153847
112,JF292920.1,JF292920.1,"SARS coronavirus MA15 isolate d3om5, complete genome",19-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,538.0,10.346153846153847
113,JF292919.1,JF292919.1,"SARS coronavirus MA15 isolate d3om4, complete genome",19-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,538.0,10.346153846153847
114,JF292918.1,JF292918.1,"SARS coronavirus MA15 isolate d3om3, complete genome",19-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,538.0,10.346153846153847
115,JF292917.1,JF292917.1,"SARS coronavirus MA15 isolate d3om2, complete genome",19-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,538.0,10.346153846153847
116,JF292916.1,JF292916.1,"SARS coronavirus MA15 isolate d3om1, complete genome",19-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,538.0,10.346153846153847
117,JF292915.1,JF292915.1,"SARS coronavirus MA15 isolate d4ym5, complete genome",10-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,538.0,10.346153846153847
118,JF292914.1,JF292914.1,"SARS coronavirus MA15 isolate d4ym4, complete genome",10-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,538.0,10.346153846153847
119,JF292913.1,JF292913.1,"SARS coronavirus MA15 isolate d4ym3, complete genome",10-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,538.0,10.346153846153847
120,JF292912.1,JF292912.1,"SARS coronavirus MA15 isolate d4ym2, complete genome",10-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,538.0,10.346153846153847
121,JF292911.1,JF292911.1,"SARS coronavirus MA15 isolate d4ym1, complete genome",10-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,538.0,10.346153846153847
122,JF292910.1,JF292910.1,"SARS coronavirus MA15 isolate d2ym5, complete genome",10-Aug-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,538.0,10.346153846153847
123,JF292909.1,JF292909.1,"SARS coronavirus MA15 isolate d2ym4, complete genome",10-Aug-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,538.0,10.346153846153847
124,JF292908.1,JF292908.1,"SARS coronavirus MA15 isolate d2ym3, complete genome",10-Aug-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,538.0,10.346153846153847
125,JF292907.1,JF292907.1,"SARS coronavirus MA15 isolate d2ym2, complete genome",10-Aug-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,538.0,10.346153846153847
126,JF292906.1,JF292906.1,"SARS coronavirus MA15 ExoN1 isolate d3om5, complete genome",18-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,538.0,10.346153846153847
127,JF292905.1,JF292905.1,"SARS coronavirus MA15 ExoN1 isolate d3om4, complete genome",18-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,538.0,10.346153846153847
128,JF292904.1,JF292904.1,"SARS coronavirus MA15 ExoN1 isolate d3om3, complete genome",18-Sep-2008,"['USA: Nashville, TN']",29645,Mus musculus; old,538.0,10.346153846153847
129,JF292903.1,JF292903.1,"SARS coronavirus MA15 ExoN1 isolate d4ym5, complete genome",10-Oct-2008,"['USA: Nashville, TN']",29645,Mus musculus; young,538.0,10.346153846153847
130,JF292902.1,JF292902.1,"SARS coronavirus MA15 ExoN1 isolate d4ym4, complete genome",10-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,538.0,10.346153846153847
131,HQ890546.1,HQ890546.1,"SARS coronavirus MA15 isolate d2om5, complete genome",17-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,538.0,10.346153846153847
132,HQ890545.1,HQ890545.1,"SARS coronavirus MA15 isolate d2om4, complete genome",17-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,538.0,10.346153846153847
133,HQ890544.1,HQ890544.1,"SARS coronavirus MA15 isolate d2om3, complete genome",17-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,538.0,10.346153846153847
134,HQ890543.1,HQ890543.1,"SARS coronavirus MA15 isolate d2om2, complete genome",17-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,538.0,10.346153846153847
135,HQ890542.1,HQ890542.1,"SARS coronavirus MA15 isolate d2om1, complete genome",17-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,538.0,10.346153846153847
136,HQ890541.1,HQ890541.1,"SARS coronavirus MA15 isolate d2ym1, complete genome",08-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,538.0,10.346153846153847
137,HQ890540.1,HQ890540.1,"SARS coronavirus MA15 ExoN1 isolate d3om2, complete genome",18-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,538.0,10.346153846153847
138,HQ890539.1,HQ890539.1,"SARS coronavirus MA15 ExoN1 isolate d3om1, complete genome",18-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,538.0,10.346153846153847
139,HQ890538.1,HQ890538.1,"SARS coronavirus MA15 ExoN1 isolate d2om5, complete genome",17-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,538.0,10.346153846153847
140,HQ890537.1,HQ890537.1,"SARS coronavirus MA15 ExoN1 isolate d2om4, complete genome",17-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,538.0,10.346153846153847
141,HQ890536.1,HQ890536.1,"SARS coronavirus MA15 ExoN1 isolate d2om3, complete genome",17-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,538.0,10.346153846153847
142,HQ890535.1,HQ890535.1,"SARS coronavirus MA15 ExoN1 isolate d2om2, complete genome",17-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,538.0,10.346153846153847
143,HQ890534.1,HQ890534.1,"SARS coronavirus MA15 ExoN1 isolate d2om1, complete genome",17-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,538.0,10.346153846153847
144,HQ890533.1,HQ890533.1,"SARS coronavirus MA15 ExoN1 isolate d4ym3, complete genome",10-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,538.0,10.346153846153847
145,HQ890532.1,HQ890532.1,"SARS coronavirus MA15 ExoN1 isolate d4ym2, complete genome",10-Oct-2008,"['USA: Nashville, TN']",29645,Mus musculus; young,538.0,10.346153846153847
146,HQ890531.1,HQ890531.1,"SARS coronavirus MA15 ExoN1 isolate d4ym1, complete genome",10-Oct-2008,"['USA: Nashville, TN']",29645,Mus musculus; young,538.0,10.346153846153847
147,HQ890530.1,HQ890530.1,"SARS coronavirus MA15 ExoN1 isolate d2ym5, complete genome",08-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,538.0,10.346153846153847
148,HQ890529.1,HQ890529.1,"SARS coronavirus MA15 ExoN1 isolate d2ym4, complete genome",08-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,538.0,10.346153846153847
149,HQ890528.1,HQ890528.1,"SARS coronavirus MA15 ExoN1 isolate d2ym3, complete genome",08-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,538.0,10.346153846153847
150,HQ890527.1,HQ890527.1,"SARS coronavirus MA15 ExoN1 isolate d2ym2, complete genome",08-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,538.0,10.346153846153847
151,HQ890526.1,HQ890526.1,"SARS coronavirus MA15 ExoN1 isolate d2ym1, complete genome",08-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,538.0,10.346153846153847
152,KF569996.1,KF569996.1,"Rhinolophus affinis coronavirus isolate LYRa11, complete genome",2011,['China'],29805,Rhinolophus affinis,482.0,10.478260869565217
153,KC881006.1,KC881006.1,"Bat SARS-like coronavirus Rs3367, complete genome",19-Mar-2012,['China'],29792,Rhinolophus sinicus,474.0,10.533333333333333
154,KC881005.1,KC881005.1,"Bat SARS-like coronavirus RsSHC014, complete genome",17-Apr-2011,['China'],29787,Rhinolophus sinicus,430.0,10.487804878048781
155,KF367457.1,KF367457.1,"Bat SARS-like coronavirus WIV1, complete genome",Sep-2012,['China'],30309,Rhinolophus sinicus,484.0,10.521739130434783
156,JX162087.1,JX162087.1,"SARS coronavirus ExoN1 isolate c5P10, complete genome",01-Jan-2009,['USA: Tennessee'],29688,,538.0,10.346153846153847
157,JN854286.1,JN854286.1,"SARS coronavirus HKU-39849 isolate recSARS-CoV HKU-39849, complete genome",16-Apr-2003,['United Kingdom'],29727,,538.0,10.346153846153847
