,GenBank ID,Accession,Description,Collection Date,Geographic Location,Sequence Length,Host,Intervals total length,Intervals mean length
10,OK034062.1,OK034062.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MA-CDCBI-MGB_00851/2021 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), and ORF7b (ORF7b) genes, complete cds; ORF8 gene, complete sequence; and nucleocapsid phosphoprotein (N) and ORF10 protein (ORF10) genes, complete cds",2021-08-23,['USA: Massachusetts'],29769,Homo sapiens,2029.0,289.85714285714283
11,OP742020.1,OP742020.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/CA-CDC-STM-Z46ZDMFXZ/2022, complete genome",2022-10-18,['USA: California'],29816,Homo sapiens,1551.0,172.33333333333334
12,OL534059.1,OL534059.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MA-CDCBI-CRSP_UDGMR4RWQDCFPRL7/2021 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), and ORF7b (ORF7b) genes, complete cds; ORF8 gene, complete sequence; and nucleocapsid phosphoprotein (N) and ORF10 protein (ORF10) genes, complete cds",2021-11-05,['USA: Massachusetts'],29844,Homo sapiens,1317.0,87.8
13,OM508428.1,OM508428.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MA-CDCBI-CRSP_PJS7O6C426T2BYGT/2022 ORF1ab polyprotein (ORF1ab) and ORF1a polyprotein (ORF1ab) genes, partial cds; and surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds",2022-01-23,['USA: Massachusetts'],29455,Homo sapiens,565.0,47.083333333333336
14,OP379937.1,OP379937.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/humans [NCBITaxon:9606]/PAK/74138/2022, complete genome",2022-08-01,['Pakistan: Karachi'],29768,Homo sapiens [NCBITaxon:9606],1755.0,195.0
15,ON905991.1,ON905991.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-CDC-QDX37977071/2022, complete genome",2022-06-10,['USA: Maryland'],29709,Homo sapiens,1349.0,192.71428571428572
16,ON727982.1,ON727982.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NJ-CDC-LC0672981/2022, complete genome",2022-05-26,['USA: New Jersey'],29630,Homo sapiens,1265.0,210.83333333333334
17,OP264135.1,OP264135.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VSP12547/2022, complete genome",2022-03-20,['USA: Pennsylvania'],29740,Homo sapiens,1610.0,268.3333333333333
18,OL940988.1,OL940988.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/OKPHLCOV0004197/2021 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), and ORF7b (ORF7b) genes, complete cds; ORF8 gene, complete sequence; and nucleocapsid phosphoprotein (N) and ORF10 protein (ORF10) genes, complete cds",2021-09-25,"['USA: Oklahoma, Tulsa']",29769,Homo sapiens,2061.0,206.1
19,MZ132972.1,MZ132972.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/PA-CDC-STM-000057874/2021, complete genome",2021-04-17,['USA: Pennsylvania'],29801,Homo sapiens,1433.0,84.29411764705883
20,OP826726.1,OP826726.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/CA-LACPHL-AF15070/2022 ORF1ab polyprotein (ORF1ab) gene, partial cds; and ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds",2022-08-31,['USA'],29645,Homo sapiens,1440.0,240.0
21,ON151808.1,ON151808.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/DC-CDC-LC0567666/2022, complete genome",2022-03-24,['USA: District of Columbia'],29727,Homo sapiens,1692.0,188.0
22,OP542811.1,OP542811.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/TX-CDC-QDX41380735/2022, complete genome",2022-09-12,['USA: Texas'],29718,Homo sapiens,1349.0,149.88888888888889
23,OP472566.1,OP472566.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VA-CAV_VAS3N_00014098_01/2022 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds",2022-08-01,['USA: Virgina'],29791,Homo sapiens,1005.0,143.57142857142858
24,MZ047012.1,MZ047012.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/ME-CDCBI-CRSP_02612/2021 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds",2021-04-09,['USA: Maine'],29782,Homo sapiens,1762.0,293.6666666666667
25,OP916557.1,OP916557.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/IL-CDC-QDX43584123/2022, complete genome",2022-11-10,['USA: Illinois'],29724,Homo sapiens,1647.0,235.28571428571428
26,MW781103.1,MW781103.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-CDC-LC0023509/2021 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), and ORF7a protein (ORF7a) genes, complete cds; ORF7b (ORF7b) and nucleocapsid phosphoprotein (N) genes, partial cds; and ORF10 protein (ORF10) gene, complete cds",2021-02-26,['USA: New York'],29713,Homo sapiens,1779.0,296.5
27,OP791658.1,OP791658.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/SC-CDC-LC0923202/2022, complete genome",2022-10-28,['USA: South Carolina'],29687,Homo sapiens,2075.0,122.05882352941177
28,MZ084825.1,MZ084825.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NY-CDC-ASC210052535/2021, complete genome",2021-04-08,['USA: New York'],29878,Homo sapiens,1736.0,96.44444444444444
29,MZ893370.1,MZ893370.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA-UW-21080265404/2021 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), and ORF7b (ORF7b) genes, complete cds; ORF8 gene, complete sequence; and nucleocapsid phosphoprotein (N) and ORF10 protein (ORF10) genes, complete cds",2021-08-02,['USA: Washington'],29528,Homo sapiens,1947.0,278.14285714285717
30,ON590225.1,ON590225.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NJ-CDC-LC0625959/2022 ORF1ab polyprotein (ORF1ab) and ORF1a polyprotein (ORF1ab) genes, partial cds; surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), and ORF7b (ORF7b) genes, complete cds; ORF8 gene, complete sequence; and nucleocapsid phosphoprotein (N) gene, partial cds",2022-05-09,['USA: New Jersey'],28710,Homo sapiens,839.0,139.83333333333334
31,OP002916.1,OP002916.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/KY-GD_02797/2022, complete genome",2022-01-10,['USA'],29719,Homo sapiens,1830.0,83.18181818181819
32,OP488493.1,OP488493.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/NC-CDC-QDX41076019/2022, complete genome",2022-09-04,['USA: North Carolina'],29709,Homo sapiens,1353.0,193.28571428571428
33,ON278371.1,ON278371.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/FRA/IHUCOVID-034952_Nova1/2020, complete genome",2020-08-26,['France'],29702,Homo sapiens,1741.0,174.1
34,OK088978.1,OK088978.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MA-CDCBI-CRSP_GA77HDRMS6UETGDN/2021 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), and ORF7b (ORF7b) genes, complete cds; ORF8 gene, complete sequence; and nucleocapsid phosphoprotein (N) and ORF10 protein (ORF10) genes, complete cds",2021-08-31,['USA: Massachusetts'],29844,Homo sapiens,1317.0,87.8
35,OM916153.1,OM916153.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MA-CDCBI-CRSP_3JKONLL5RHXTWIWY/2022 ORF1ab polyprotein (ORF1ab) gene, complete cds; ORF1a polyprotein (ORF1ab) gene, partial cds; and surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds",2022-02-22,['USA: Massachusetts'],29827,Homo sapiens,1122.0,224.4
36,OP471670.1,OP471670.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/943707/2020 ORF1ab polyprotein (ORF1ab) and ORF1a polyprotein (ORF1ab) genes, partial cds; and surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds",2020-03-18,['USA: IA'],29494,Homo sapiens,2068.0,147.71428571428572
37,MW860592.1,MW860592.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/CA-CDC-FG-012430/2021 ORF1ab polyprotein (ORF1ab) and ORF1a polyprotein (ORF1ab) genes, partial cds; and surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds",2021-03-17,['USA: California'],29813,Homo sapiens,1761.0,176.1
38,OP370312.1,OP370312.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/FL-CDC-STM-EFYTEXTDE/2022, complete genome",2022-08-16,['USA: Florida'],29799,Homo sapiens,1753.0,219.125
39,ON343903.1,ON343903.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/CA-CDPH-2000006412/2020, complete genome",2020-12-06,['USA'],29874,Homo sapiens,1034.0,147.71428571428572
40,ON001117.1,ON001117.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MP-CDC-2-5693699/2021, complete genome",2021-12-14,['USA: MP'],29836,Homo sapiens,1164.0,116.4
41,OM657489.1,OM657489.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VT-CDCBI-CRSP_5WWKZ3LF6EZLDCKD/2022 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds",2022-01-31,['USA: Vermont'],29827,Homo sapiens,1701.0,141.75
42,OP678472.1,OP678472.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA-UW-22090848749/2022 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds",2022-09-08,['USA: Washington'],29499,Homo sapiens,1856.0,154.66666666666666
43,ON425457.1,ON425457.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/TG1193772/2021 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a gene, complete sequence; and ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds",2021-12-27,"['USA: Arizona, Maricopa']",29809,Homo sapiens,1409.0,140.9
44,MW944786.1,MW944786.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/FL-CDC-STM-000038240/2021 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds",2021-02-19,['USA: Florida'],29900,Homo sapiens,944.0,85.81818181818181
45,ON200367.1,ON200367.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MA-Broad-CRSP_K6WW4OB7MCXQUXGE/2022, complete genome",2022-03-25,['USA: Massachusetts'],29838,Homo sapiens,1566.0,142.36363636363637
46,MZ214284.1,MZ214284.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MA-CDC-ASC210069706/2021, complete genome",2021-04-14,['USA: Massachusetts'],29893,Homo sapiens,1030.0,206.0
47,MZ086104.1,MZ086104.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MI-CDC-ASC210072739/2021, complete genome",2021-04-16,['USA: Michigan'],29867,Homo sapiens,1762.0,125.85714285714286
48,OL802758.1,OL802758.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VT-CDCBI-CRSP_CAOZB37JMZIU44YN/2021 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF7b (ORF7b) genes, partial cds; and ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds",2021-11-29,['USA: Vermont'],29844,Homo sapiens,1516.0,84.22222222222223
49,ON633571.1,ON633571.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MN-CDC-QDX36853956/2022, complete genome",2022-05-09,['USA: Minnesota'],29724,Homo sapiens,1619.0,179.88888888888889
50,OP240977.1,OP240977.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/FL-CDC-LC0818603/2022 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), and nucleocapsid phosphoprotein (N) genes, complete cds",2022-08-03,['USA: Florida'],29399,Homo sapiens,1207.0,241.4
51,OP473422.1,OP473422.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VA-CAV_VAS3N_00013776_01/2022 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds",2022-07-20,['USA: Virgina'],29718,Homo sapiens,1349.0,149.88888888888889
52,ON395426.1,ON395426.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/UT-CDC-LC0589117/2022 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), and nucleocapsid phosphoprotein (N) genes, complete cds; and ORF10 protein (ORF10) gene, partial cds",2022-04-14,['USA: Utah'],29448,Homo sapiens,1265.0,210.83333333333334
53,OP867824.1,OP867824.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/KS-CDC-LC0913260/2022, complete genome",2022-10-07,['USA: Kansas'],29631,Homo sapiens,1472.0,122.66666666666667
54,OM657991.1,OM657991.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MA-CDCBI-CRSP_OTVTTPPVK4UD7NDI/2022 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds",2022-02-01,['USA: Massachusetts'],29827,Homo sapiens,1701.0,141.75
55,OP839360.1,OP839360.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/CA-LACPHL-AF15820/2022 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds",2022-11-02,['USA'],29646,Homo sapiens,1314.0,219.0
56,ON308634.1,ON308634.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-CDC-QDX35575285/2022, complete genome",2022-04-04,['USA: Maryland'],29747,Homo sapiens,1476.0,123.0
57,OK355607.1,OK355607.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MA-CDCBI-CRSP_6YOKUOOPAYLBKQ4X/2021 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), and ORF7b (ORF7b) genes, complete cds; ORF8 gene, complete sequence; and nucleocapsid phosphoprotein (N) and ORF10 protein (ORF10) genes, complete cds",2021-09-24,['USA: Massachusetts'],29844,Homo sapiens,1234.0,88.14285714285714
58,OL443498.1,OL443498.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MA-CDCBI-CRSP_DB6R2SEXCUUEWKJ4/2021 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), and membrane glycoprotein (M) genes, complete cds; ORF6 protein (ORF6) and ORF7a protein (ORF7a) genes, partial cds; ORF7b (ORF7b) gene, complete cds; ORF8 gene, complete sequence; and nucleocapsid phosphoprotein (N) and ORF10 protein (ORF10) genes, complete cds",2021-11-01,['USA: Massachusetts'],29844,Homo sapiens,1504.0,65.3913043478261
59,OP132111.1,OP132111.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/CA-CDPH-6000012239/2022 ORF1ab polyprotein (ORF1ab) gene, partial cds; and ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds",2022-06-11,['USA'],29651,Homo sapiens,1538.0,139.8181818181818
60,ON137828.1,ON137828.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VA-VTVAS3-GSC27642/2021, complete genome",2021-11-09,['USA: Virginia'],29769,Homo sapiens,2041.0,291.57142857142856
61,ON184985.1,ON184985.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/1735578/2021 ORF1ab polyprotein (ORF1ab) gene, complete cds; ORF1a polyprotein (ORF1ab) gene, partial cds; and surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds",2021-06-21,['USA: IA'],29792,Homo sapiens,1460.0,243.33333333333334
62,ON676922.1,ON676922.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/TN-CDC-QDX37100292/2022, complete genome",2022-05-15,['USA: Tennessee'],29718,Homo sapiens,1349.0,149.88888888888889
63,ON853341.1,ON853341.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/AL-CDC-STM-QGUMTFXU4/2022, complete genome",2022-06-14,['USA: Alabama'],29848,Homo sapiens,1518.0,216.85714285714286
64,OP127561.1,OP127561.1,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-CDC-QDX39121773/2022, complete genome",2022-07-16,['USA: Maryland'],29718,Homo sapiens,1349.0,149.88888888888889
