,GenBank ID,Accession,Description,Collection Date,Geographic Location,Sequence Length,Host,Intervals total length,Intervals mean length
127,ON792956.1,ON792956.1,"Bovine coronavirus strain ABGEB0-122, complete genome",05-Nov-2019,['Ireland'],31051,Bos taurus; Charolais,807.0,115.28571428571429
128,ON792955.1,ON792955.1,"Bovine coronavirus strain ABGEB0-116, complete genome",05-Nov-2019,['Ireland'],31102,Bos taurus; Charolais,1071.0,133.875
129,ON792954.1,ON792954.1,"Bovine coronavirus strain ABGEB0-110, complete genome",05-Nov-2019,['Ireland'],31052,Bos taurus; Limousin,1528.0,191.0
130,ON792953.1,ON792953.1,"Bovine coronavirus strain ABGEB0-88, complete genome",04-Nov-2019,['Ireland'],31061,Bos taurus; Charolais,1031.0,79.3076923076923
131,ON792952.1,ON792952.1,"Bovine coronavirus strain ABGEB0-81, complete genome",04-Nov-2019,['Ireland'],31124,Bos taurus; Charolais,789.0,112.71428571428571
132,ON792963.1,ON792963.1,"Bovine coronavirus strain ABGEDB-205, complete genome",19-Mar-2020,['Ireland'],30957,Bos taurus; Aberdeen Angus,1027.0,64.1875
133,ON792951.1,ON792951.1,"Bovine coronavirus strain ABGEB0-79, complete genome",04-Nov-2019,['Ireland'],31060,Bos taurus; Charolais,547.0,68.375
134,ON792950.1,ON792950.1,"Bovine coronavirus strain ABGEB0-78, complete genome",04-Nov-2019,['Ireland'],31017,Bos taurus; Charolais,901.0,100.11111111111111
135,ON792949.1,ON792949.1,"Bovine coronavirus strain ABGEB0-74, complete genome",04-Nov-2019,['Ireland'],31078,Bos taurus; Aberdeen Angus,998.0,166.33333333333334
136,ON792948.1,ON792948.1,"Bovine coronavirus strain ABGEB0-72, complete genome",04-Nov-2019,['Ireland'],31110,Bos taurus; Aberdeen Angus,1114.0,111.4
137,ON792947.1,ON792947.1,"Bovine coronavirus strain ABGEB0-70, complete genome",04-Nov-2019,['Ireland'],31061,Bos taurus; Charolais,551.0,91.83333333333333
138,ON792946.1,ON792946.1,"Bovine coronavirus strain ABGEB0-66, complete genome",04-Nov-2019,['Ireland'],31079,Bos taurus; Charolais,1492.0,149.2
139,ON792945.1,ON792945.1,"Bovine coronavirus strain ABGEB0-62, complete genome",04-Nov-2019,['Ireland'],31216,Bos taurus; Salers,1436.0,68.38095238095238
140,ON792944.1,ON792944.1,"Bovine coronavirus strain ABGEB0-59, complete genome",04-Nov-2019,['Ireland'],30968,Bos taurus; Aberdeen Angus,926.0,77.16666666666667
141,ON792943.1,ON792943.1,"Bovine coronavirus strain ABGEB0-56, complete genome",04-Nov-2019,['Ireland'],31032,Bos taurus; Hereford,1316.0,101.23076923076923
142,ON792942.1,ON792942.1,"Bovine coronavirus strain ABGEB0-54, complete genome",04-Nov-2019,['Ireland'],31042,Bos taurus; Limousin,1223.0,94.07692307692308
143,ON792941.1,ON792941.1,"Bovine coronavirus strain ABGEB0-52, complete genome",04-Nov-2019,['Ireland'],31143,Bos taurus; Charolais,424.0,38.54545454545455
144,ON376725.1,ON376725.1,"Human coronavirus OC43 strain MA-P9, complete genome",Mar-2021,['China'],30746,Homo sapiens,1394.0,126.72727272727273
145,ON376724.1,ON376724.1,"Human coronavirus OC43 strain WT-P0, complete genome",Mar-2021,['China'],30746,Homo sapiens,1480.0,123.33333333333333
146,ON093194.1,ON093194.1,"Bovine coronavirus strain BCoV2/2021/CHN, complete genome",2021,['China'],30993,cow,1268.0,115.27272727272727
147,ON146444.1,ON146444.1,"Bovine coronavirus strain MARC/BRCV_2014, complete genome",17-Oct-2014,['USA: Nebraska'],31016,bovine,1848.0,108.70588235294117
148,MW559057.1,MW559057.1,"Human coronavirus OC43 isolate Guangzhou 201301, complete genome",27-Mar-2013,['China'],30714,Homo sapiens,1438.0,179.75
149,MW411433.1,MW411433.1,"UNVERIFIED: Human coronavirus OC43 isolate Shenzhen/Nanshan/20200604/HJD, complete genome",04-Jun-2020,['China'],30722,Homo sapiens,1238.0,154.75
150,MW411432.1,MW411432.1,"UNVERIFIED: Human coronavirus OC43 isolate Shenzhen/Nanshan/20200604/LKH, complete genome",04-Jun-2020,['China'],30726,Homo sapiens,1238.0,154.75
151,MN306043.1,MN306043.1,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC0841/2019, complete genome",2019,['USA'],30716,Homo sapiens,1285.0,183.57142857142858
152,MN306042.1,MN306042.1,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC0839/2019, complete genome",2019,['USA'],30723,Homo sapiens,1238.0,154.75
153,MN306041.1,MN306041.1,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC0810/2019, complete genome",2019,['USA'],30717,Homo sapiens,1238.0,154.75
154,KY369907.1,KY369907.1,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC9741/2016, complete genome",2016,['USA'],30725,Homo sapiens,1476.0,184.5
155,KY983588.1,KY983588.1,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC3118/2015, complete genome",2015,['USA'],30562,Homo sapiens,738.0,184.5
156,KY983585.1,KY983585.1,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC2854/2015, complete genome",2015,['USA'],30659,Homo sapiens,910.0,303.3333333333333
157,KY983583.1,KY983583.1,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC2481/2015, complete genome",2015,['USA'],30668,Homo sapiens,738.0,184.5
158,KY967361.1,KY967361.1,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC2345/2015, complete genome",2015,['USA'],30661,Homo sapiens,722.0,144.4
159,KY967360.1,KY967360.1,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC2476/2015, complete genome",2015,['USA'],30674,Homo sapiens,848.0,84.8
160,KY967359.1,KY967359.1,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC2730/2015, complete genome",2015,['USA'],30670,Homo sapiens,900.0,300.0
161,KY967358.1,KY967358.1,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC2770/2015, complete genome",2015,['USA'],30670,Homo sapiens,748.0,149.6
162,KY967356.1,KY967356.1,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC2924/2015, complete genome",2015,['USA'],30648,Homo sapiens,699.0,139.8
163,KY684759.1,KY684759.1,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC2269/2016, complete genome",2016,['USA'],30656,Homo sapiens,738.0,184.5
164,OK662397.1,OK662397.1,"Human coronavirus OC43 strain TKU-2021A, complete genome",2021,['Finland'],30731,Homo sapiens,1498.0,136.1818181818182
165,OL542832.1,OL542832.1,"Porcine hemagglutinating encephalomyelitis virus isolate GNU-2113, complete genome",Jan-2021,['South Korea'],29982,Sus scrofa,791.0,52.733333333333334
166,MH828490.1,MH828490.1,"Human coronavirus OC43 strain vzcorona-b1 replicase polyprotein 1ab gene, complete cds",17-Apr-2015,['Viet Nam'],30716,Homo sapiens,1384.0,115.33333333333333
167,OK391229.1,OK391229.1,"Human coronavirus OC43 strain OC43/China/44/2019 hemagglutinin-esterase protein (HE), NS5a protein (NS5a), nucleocapsid protein (N), and N2 protein (N2) genes, complete cds",30-Jul-2019,['China'],30492,Homo sapiens,488.0,54.22222222222222
168,OK391238.1,OK391238.1,"Human coronavirus OC43 strain OC43/China/41/2019, partial genome",08-Jul-2019,['China'],30614,Homo sapiens,830.0,103.75
169,OK391230.1,OK391230.1,"UNVERIFIED: Human coronavirus OC43 strain OC43/China/P43/2021, complete genome",01-Apr-2021,['China'],29185,Homo sapiens,991.0,165.16666666666666
170,OK391228.1,OK391228.1,"UNVERIFIED: Human coronavirus OC43 strain OC43/China/P21/2021, complete genome",01-Feb-2021,['China'],30400,Homo sapiens,1528.0,254.66666666666666
