,GenBank ID,Accession,Description,Collection Date,Geographic Location,Sequence Length,Host,Intervals total length,Intervals mean length
74,KF514416.1,KF514416.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5.8P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
75,KF514415.1,KF514415.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1.7P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
76,KF514414.1,KF514414.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5P20/2009, complete genome",08-Jul-2009,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
77,KF514413.1,KF514413.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1.6P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
78,KF514412.1,KF514412.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c13P20/2009, complete genome",08-Jul-2009,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
79,KF514411.1,KF514411.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c13P10/2009, complete genome",19-May-2009,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
80,KF514410.1,KF514410.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c8P20/2009, complete genome",08-Jul-2009,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
81,KF514409.1,KF514409.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c2P20/2009, complete genome",08-Jul-2009,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
82,KF514408.1,KF514408.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c2P1/2009, complete genome",18-Mar-2009,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
83,KF514407.1,KF514407.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5.7P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29689,,2394.0,171.0
84,KF514406.1,KF514406.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c13P1/2009, complete genome",18-Mar-2009,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
85,KF514405.1,KF514405.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5.2P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
86,KF514404.1,KF514404.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1.9P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
87,KF514403.1,KF514403.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5.1P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
88,KF514402.1,KF514402.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5.6P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
89,KF514401.1,KF514401.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5.5P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
90,KF514400.1,KF514400.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1.8P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
91,KF514399.1,KF514399.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1.1P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
92,KF514398.1,KF514398.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1.10P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
93,KF514397.1,KF514397.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c2P10/2009, complete genome",19-May-2009,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
94,KF514396.1,KF514396.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c3P10/2009, complete genome",19-May-2009,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
95,KF514395.1,KF514395.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c8P1/2009, complete genome",18-Mar-2009,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
96,KF514394.1,KF514394.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1P20/2009, complete genome",08-Jul-2009,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
97,KF514393.1,KF514393.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5.10P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
98,KF514392.1,KF514392.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1.4P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
99,KF514391.1,KF514391.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5.9P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
100,KF514390.1,KF514390.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c5.4P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
101,KF514389.1,KF514389.1,"SARS coronavirus ExoN1 strain SARS/VeroE6_lab/USA/ExoN1_c8P10/2009, complete genome",19-May-2009,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
102,KF514388.1,KF514388.1,"SARS coronavirus wtic-MB strain SARS/VeroE6_lab/USA/WTic_c1.5P20/2010, complete genome",01-Oct-2010,"['USA: Nashville, TN']",29687,,2405.0,126.57894736842105
103,JF292922.1,JF292922.1,"SARS coronavirus ExoN1 isolate c5P1, complete genome",18-Mar-2009,"['USA: Nashville, TN']",29647,,2587.0,287.44444444444446
104,JF292921.1,JF292921.1,"SARS coronavirus wtic-MB isolate c1P1, complete genome",18-Mar-2009,"['USA: Nashville, TN']",29646,,2587.0,287.44444444444446
105,JF292920.1,JF292920.1,"SARS coronavirus MA15 isolate d3om5, complete genome",19-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,2587.0,287.44444444444446
106,JF292919.1,JF292919.1,"SARS coronavirus MA15 isolate d3om4, complete genome",19-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,2587.0,287.44444444444446
107,JF292918.1,JF292918.1,"SARS coronavirus MA15 isolate d3om3, complete genome",19-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,2587.0,287.44444444444446
108,JF292917.1,JF292917.1,"SARS coronavirus MA15 isolate d3om2, complete genome",19-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,2587.0,287.44444444444446
109,JF292916.1,JF292916.1,"SARS coronavirus MA15 isolate d3om1, complete genome",19-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,2587.0,287.44444444444446
110,JF292915.1,JF292915.1,"SARS coronavirus MA15 isolate d4ym5, complete genome",10-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,2587.0,287.44444444444446
111,JF292914.1,JF292914.1,"SARS coronavirus MA15 isolate d4ym4, complete genome",10-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,2587.0,287.44444444444446
112,JF292913.1,JF292913.1,"SARS coronavirus MA15 isolate d4ym3, complete genome",10-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,2587.0,287.44444444444446
113,JF292912.1,JF292912.1,"SARS coronavirus MA15 isolate d4ym2, complete genome",10-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,2587.0,287.44444444444446
114,JF292911.1,JF292911.1,"SARS coronavirus MA15 isolate d4ym1, complete genome",10-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,2587.0,287.44444444444446
115,JF292910.1,JF292910.1,"SARS coronavirus MA15 isolate d2ym5, complete genome",10-Aug-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,2587.0,287.44444444444446
116,JF292909.1,JF292909.1,"SARS coronavirus MA15 isolate d2ym4, complete genome",10-Aug-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,2587.0,287.44444444444446
117,JF292908.1,JF292908.1,"SARS coronavirus MA15 isolate d2ym3, complete genome",10-Aug-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,2587.0,287.44444444444446
118,JF292907.1,JF292907.1,"SARS coronavirus MA15 isolate d2ym2, complete genome",10-Aug-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,2587.0,287.44444444444446
119,JF292906.1,JF292906.1,"SARS coronavirus MA15 ExoN1 isolate d3om5, complete genome",18-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,2585.0,258.5
120,JF292905.1,JF292905.1,"SARS coronavirus MA15 ExoN1 isolate d3om4, complete genome",18-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,2585.0,258.5
121,JF292904.1,JF292904.1,"SARS coronavirus MA15 ExoN1 isolate d3om3, complete genome",18-Sep-2008,"['USA: Nashville, TN']",29645,Mus musculus; old,2585.0,258.5
122,JF292903.1,JF292903.1,"SARS coronavirus MA15 ExoN1 isolate d4ym5, complete genome",10-Oct-2008,"['USA: Nashville, TN']",29645,Mus musculus; young,2585.0,258.5
123,JF292902.1,JF292902.1,"SARS coronavirus MA15 ExoN1 isolate d4ym4, complete genome",10-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,2585.0,258.5
124,HQ890546.1,HQ890546.1,"SARS coronavirus MA15 isolate d2om5, complete genome",17-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,2587.0,287.44444444444446
125,HQ890545.1,HQ890545.1,"SARS coronavirus MA15 isolate d2om4, complete genome",17-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,2587.0,287.44444444444446
126,HQ890544.1,HQ890544.1,"SARS coronavirus MA15 isolate d2om3, complete genome",17-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,2587.0,287.44444444444446
127,HQ890543.1,HQ890543.1,"SARS coronavirus MA15 isolate d2om2, complete genome",17-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,2587.0,287.44444444444446
128,HQ890542.1,HQ890542.1,"SARS coronavirus MA15 isolate d2om1, complete genome",17-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,2587.0,287.44444444444446
129,HQ890541.1,HQ890541.1,"SARS coronavirus MA15 isolate d2ym1, complete genome",08-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,2587.0,287.44444444444446
130,HQ890540.1,HQ890540.1,"SARS coronavirus MA15 ExoN1 isolate d3om2, complete genome",18-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,2585.0,258.5
131,HQ890539.1,HQ890539.1,"SARS coronavirus MA15 ExoN1 isolate d3om1, complete genome",18-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,2585.0,258.5
132,HQ890538.1,HQ890538.1,"SARS coronavirus MA15 ExoN1 isolate d2om5, complete genome",17-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,2585.0,258.5
133,HQ890537.1,HQ890537.1,"SARS coronavirus MA15 ExoN1 isolate d2om4, complete genome",17-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,2585.0,258.5
134,HQ890536.1,HQ890536.1,"SARS coronavirus MA15 ExoN1 isolate d2om3, complete genome",17-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,2585.0,258.5
135,HQ890535.1,HQ890535.1,"SARS coronavirus MA15 ExoN1 isolate d2om2, complete genome",17-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,2585.0,258.5
136,HQ890534.1,HQ890534.1,"SARS coronavirus MA15 ExoN1 isolate d2om1, complete genome",17-Sep-2008,"['USA: Nashville, TN']",29646,Mus musculus; old,2585.0,258.5
137,HQ890533.1,HQ890533.1,"SARS coronavirus MA15 ExoN1 isolate d4ym3, complete genome",10-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,2585.0,258.5
138,HQ890532.1,HQ890532.1,"SARS coronavirus MA15 ExoN1 isolate d4ym2, complete genome",10-Oct-2008,"['USA: Nashville, TN']",29645,Mus musculus; young,2585.0,258.5
139,HQ890531.1,HQ890531.1,"SARS coronavirus MA15 ExoN1 isolate d4ym1, complete genome",10-Oct-2008,"['USA: Nashville, TN']",29645,Mus musculus; young,2585.0,258.5
140,HQ890530.1,HQ890530.1,"SARS coronavirus MA15 ExoN1 isolate d2ym5, complete genome",08-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,2585.0,258.5
141,HQ890529.1,HQ890529.1,"SARS coronavirus MA15 ExoN1 isolate d2ym4, complete genome",08-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,2585.0,258.5
142,HQ890528.1,HQ890528.1,"SARS coronavirus MA15 ExoN1 isolate d2ym3, complete genome",08-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,2585.0,258.5
143,HQ890527.1,HQ890527.1,"SARS coronavirus MA15 ExoN1 isolate d2ym2, complete genome",08-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,2585.0,258.5
144,HQ890526.1,HQ890526.1,"SARS coronavirus MA15 ExoN1 isolate d2ym1, complete genome",08-Oct-2008,"['USA: Nashville, TN']",29646,Mus musculus; young,2585.0,258.5
145,KF569996.1,KF569996.1,"Rhinolophus affinis coronavirus isolate LYRa11, complete genome",2011,['China'],29805,Rhinolophus affinis,2034.0,290.57142857142856
146,KC881006.1,KC881006.1,"Bat SARS-like coronavirus Rs3367, complete genome",19-Mar-2012,['China'],29792,Rhinolophus sinicus,1828.0,114.25
147,KC881005.1,KC881005.1,"Bat SARS-like coronavirus RsSHC014, complete genome",17-Apr-2011,['China'],29787,Rhinolophus sinicus,2013.0,105.94736842105263
148,KF367457.1,KF367457.1,"Bat SARS-like coronavirus WIV1, complete genome",Sep-2012,['China'],30309,Rhinolophus sinicus,1811.0,164.63636363636363
149,JX162087.1,JX162087.1,"SARS coronavirus ExoN1 isolate c5P10, complete genome",01-Jan-2009,['USA: Tennessee'],29688,,2384.0,158.93333333333334
150,JN854286.1,JN854286.1,"SARS coronavirus HKU-39849 isolate recSARS-CoV HKU-39849, complete genome",16-Apr-2003,['United Kingdom'],29727,,2361.0,295.125
151,JQ316196.1,JQ316196.1,"SARS coronavirus HKU-39849 isolate UOB, complete genome",16-Apr-2003,['United Kingdom'],29727,,2361.0,295.125
152,DQ412043.1,DQ412043.1,"Bat SARS coronavirus Rm1, complete genome",13-JUL-2006,,29749,Rhinolophus macrotis,2870.0,179.375
153,DQ412042.1,DQ412042.1,"Bat SARS coronavirus Rf1, complete genome",13-JUL-2006,,29709,Rhinolophus ferrumequinum,1991.0,142.21428571428572
154,AY595412.1,AY595412.1,"SARS coronavirus LLJ-2004, complete genome",07-DEC-2006,,29716,,2172.0,197.45454545454547
155,AY463060.1,AY463060.1,"SARS coronavirus ShanghaiQXC2, complete genome",05-JAN-2004,,29013,,2674.0,191.0
156,AY463059.1,AY463059.1,"SARS coronavirus ShanghaiQXC1, complete genome",05-JAN-2004,,29592,,2341.0,234.1
157,AY485278.1,AY485278.1,"SARS coronavirus Sino3-11, complete genome",18-NOV-2005,,29740,,2366.0,295.75
